source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0014887,cardiac muscle adaptation,0.02217154283659112,True,"""The process in which cardiac muscle adapts, with consequent modifications to structural and/or functional phenotypes, in response to a stimulus. Stimuli include contractile activity, loading conditions, substrate supply, and environmental factors."" [GOC:mtg_muscle]",20,1896,7,19147,0.003691983122362869,0.35,query_1,['GO:0014888']
GO:BP,GO:0003299,muscle hypertrophy in response to stress,0.02217154283659112,True,"""The enlargement or overgrowth of all or part of a muscle organ or tissue due to an increase in the size of its muscle cells as a result of a disturbance in organismal or cellular homeostasis."" [GOC:mtg_heart]",20,1896,7,19147,0.003691983122362869,0.35,query_1,"['GO:0006950', 'GO:0014896', 'GO:0043500']"
GO:BP,GO:1904706,negative regulation of vascular associated smooth muscle cell proliferation,0.02217154283659112,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of vascular smooth muscle cell proliferation."" [GO_REF:0000058, GOC:TermGenie, PMID:23246467]",20,1896,7,19147,0.003691983122362869,0.35,query_1,"['GO:0048662', 'GO:1904705', 'GO:1990874']"
GO:BP,GO:0060070,canonical Wnt signaling pathway,0.02246789007576398,True,"""A type of Wnt signaling pathway in which Wnt binding to its receptor on the surface of a target cell results in the by propagation of the molecular signals via beta-catenin, and end with a change in transcription of target genes. In this pathway, the activated receptor signals via downstream effectors that result in the inhibition of beta-catenin phosphorylation, thereby preventing degradation of beta-catenin. Stabilized beta-catenin can then accumulate and travel to the nucleus to trigger changes in transcription of target genes."" [PMID:11532397, PMID:19619488]",295,1896,45,19147,0.023734177215189875,0.15254237288135594,query_1,['GO:0016055']
GO:BP,GO:0038063,collagen-activated tyrosine kinase receptor signaling pathway,0.02279048518914551,True,"""The series of molecular signals initiated by collagen binding to its receptor on the surface of a target cell where the receptor possesses tyrosine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:bf, GOC:uh, PMID:15888913, PMID:16626936]",55,1896,13,19147,0.006856540084388186,0.23636363636363636,query_1,"['GO:0007169', 'GO:0038065']"
GO:BP,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,0.02280853557289877,True,"""Any process that modulates the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand."" [GOC:dph, GOC:tb]",239,1896,38,19147,0.020042194092827006,0.1589958158995816,query_1,"['GO:0007178', 'GO:0009966']"
GO:BP,GO:0008064,regulation of actin polymerization or depolymerization,0.023260899663659657,True,"""Any process that modulates the frequency, rate or extent of the assembly or disassembly of actin filaments by the addition or removal of actin monomers from a filament."" [GOC:mah]",139,1896,25,19147,0.013185654008438819,0.17985611510791366,query_1,"['GO:0008154', 'GO:0030832', 'GO:0110053']"
GO:BP,GO:0051150,regulation of smooth muscle cell differentiation,0.02356696178426625,True,"""Any process that modulates the frequency, rate or extent of smooth muscle cell differentiation."" [CL:0000192, GOC:ai]",31,1896,9,19147,0.004746835443037975,0.2903225806451613,query_1,"['GO:0051145', 'GO:0051147']"
GO:BP,GO:0017145,stem cell division,0.02356696178426625,True,"""The self-renewing division of a stem cell. A stem cell is an undifferentiated cell, in the embryo or adult, that can undergo unlimited division and give rise to one or several different cell types."" [GOC:jid, ISBN:0582227089]",31,1896,9,19147,0.004746835443037975,0.2903225806451613,query_1,['GO:0051301']
GO:BP,GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",0.02356696178426625,True,"""A G protein-coupled receptor signaling pathway in which the signal is transmitted via the activation or inhibition of a nucleotide cyclase activity and a subsequent change in the concentration of a cyclic nucleotide."" [GOC:mah, GOC:signaling, ISBN:0815316194]",31,1896,9,19147,0.004746835443037975,0.2903225806451613,query_1,['GO:0007186']
GO:BP,GO:0099537,trans-synaptic signaling,0.02356696178426625,True,"""Cell-cell signaling in either direction across the synaptic cleft."" [GOC:dos]",617,1896,83,19147,0.04377637130801688,0.13452188006482982,query_1,['GO:0099536']
GO:BP,GO:0060986,endocrine hormone secretion,0.02391034493109368,True,"""The regulated release of a hormone into the circulatory system."" [GOC:dph]",49,1896,12,19147,0.006329113924050633,0.24489795918367346,query_1,"['GO:0046879', 'GO:0050886']"
GO:BP,GO:0002286,T cell activation involved in immune response,0.02416803770365528,True,"""The change in morphology and behavior of a mature or immature T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]",103,1896,20,19147,0.010548523206751054,0.1941747572815534,query_1,"['GO:0002285', 'GO:0042110']"
GO:BP,GO:0071773,cellular response to BMP stimulus,0.024274255243290136,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a bone morphogenetic protein (BMP) stimulus."" [GOC:mah, GOC:yaf]",147,1896,26,19147,0.013713080168776372,0.17687074829931973,query_1,"['GO:0071363', 'GO:0071772']"
GO:BP,GO:0045639,positive regulation of myeloid cell differentiation,0.024274255243290136,True,"""Any process that activates or increases the frequency, rate or extent of myeloid cell differentiation."" [GOC:go_curators]",96,1896,19,19147,0.010021097046413503,0.19791666666666666,query_1,"['GO:0030099', 'GO:0045597', 'GO:0045637']"
GO:BP,GO:0070252,actin-mediated cell contraction,0.024274255243290136,True,"""The actin filament-based process in which cytoplasmic actin filaments slide past one another resulting in contraction of all or part of the cell body."" [GOC:mah]",96,1896,19,19147,0.010021097046413503,0.19791666666666666,query_1,['GO:0030048']
GO:BP,GO:0071772,response to BMP,0.024274255243290136,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a bone morphogenetic protein (BMP) stimulus."" [GOC:mah, GOC:yaf]",147,1896,26,19147,0.013713080168776372,0.17687074829931973,query_1,['GO:0070848']
GO:BP,GO:0001823,mesonephros development,0.024274255243290136,True,"""The process whose specific outcome is the progression of the mesonephros over time, from its formation to the mature structure. In mammals, the mesonephros is the second of the three embryonic kidneys to be established and exists only transiently. In lower vertebrates such as fish and amphibia, the mesonephros will form the mature kidney."" [GOC:dph, ISBN:0124020607, ISBN:0721662544, PMID:10535314]",96,1896,19,19147,0.010021097046413503,0.19791666666666666,query_1,['GO:0001822']
GO:BP,GO:0060391,positive regulation of SMAD protein signal transduction,0.024416901555108384,True,"""Any process that increases the rate, frequency or extent of SMAD protein signal transduction."" [GOC:BHF, GOC:dph, GOC:tb]",37,1896,10,19147,0.005274261603375527,0.2702702702702703,query_1,"['GO:0060390', 'GO:0060395', 'GO:0090100', 'GO:1902533']"
GO:BP,GO:0045214,sarcomere organization,0.024416901555108384,True,"""The myofibril assembly process that results in the organization of muscle actomyosin into sarcomeres. The sarcomere is the repeating unit of a myofibril in a muscle cell, composed of an array of overlapping thick and thin filaments between two adjacent Z discs."" [GOC:bf]",37,1896,10,19147,0.005274261603375527,0.2702702702702703,query_1,"['GO:0030239', 'GO:0031032']"
GO:BP,GO:0097242,amyloid-beta clearance,0.024416901555108384,True,"""The process in which amyloid-beta is removed from extracellular brain regions by mechanisms involving cell surface receptors."" [GOC:aruk, GOC:bc, GOC:BHF, PMID:18289866, PMID:19098903, PMID:26005850]",37,1896,10,19147,0.005274261603375527,0.2702702702702703,query_1,['GO:0032501']
GO:BP,GO:0038094,Fc-gamma receptor signaling pathway,0.024416901555108384,True,"""The series of molecular signals initiated by the binding of the Fc portion of immunoglobulin G (IgG) to an Fc-gamma receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription. The Fc portion of an immunoglobulin is its C-terminal constant region."" [GOC:phg, PMID:11244038]",37,1896,10,19147,0.005274261603375527,0.2702702702702703,query_1,['GO:0038093']
GO:BP,GO:0050805,negative regulation of synaptic transmission,0.024416901555108384,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse."" [GOC:ai]",43,1896,11,19147,0.0058016877637130804,0.2558139534883721,query_1,"['GO:0007268', 'GO:0010648', 'GO:0023057', 'GO:0050804']"
GO:BP,GO:0051249,regulation of lymphocyte activation,0.02464569353698274,True,"""Any process that modulates the frequency, rate or extent of lymphocyte activation."" [GOC:ai]",472,1896,66,19147,0.03481012658227848,0.13983050847457626,query_1,"['GO:0002694', 'GO:0046649']"
GO:BP,GO:0060353,regulation of cell adhesion molecule production,0.024883856854647488,True,"""Any process that modulates the rate, frequency or extent of cell adhesion molecule production. Cell adhesion molecule production is the appearance of a cell adhesion molecule as a result of its biosynthesis or a decrease in its catabolism."" [GOC:BHF, GOC:rl]",7,1896,4,19147,0.002109704641350211,0.5714285714285714,query_1,"['GO:0050794', 'GO:0060352']"
GO:BP,GO:0060287,epithelial cilium movement involved in determination of left/right asymmetry,0.024883856854647488,True,"""The movement of cilia of epithelial cells of the Left Right Organizer (LRO), also referred to as the node in mouse or the Kupffer's vesicle in zebrafish, resulting in the leftward fluid flow across the LRO and generation or transport of a signal which determines asymmetry in an organism's body plan with respect to the left and right halves."" [GOC:dgh, GOC:dph, GOC:krc, GOC:mlg, PMID:28559696, PMID:29367579]",11,1896,5,19147,0.0026371308016877636,0.45454545454545453,query_1,"['GO:0003351', 'GO:0007368']"
GO:BP,GO:0060371,regulation of atrial cardiac muscle cell membrane depolarization,0.024883856854647488,True,"""Any process that modulates the establishment or extent of a membrane potential in the depolarizing direction away from the resting potential in an atrial cardiomyocyte."" [GOC:dph, GOC:tb]",7,1896,4,19147,0.002109704641350211,0.5714285714285714,query_1,['GO:0003254']
GO:BP,GO:0070163,regulation of adiponectin secretion,0.024883856854647488,True,"""Any process that modulates the frequency, rate or extent of the regulated release of adiponectin from a cell."" [GOC:mah]",7,1896,4,19147,0.002109704641350211,0.5714285714285714,query_1,"['GO:0046883', 'GO:0050708', 'GO:0070162']"
GO:BP,GO:0070162,adiponectin secretion,0.024883856854647488,True,"""The regulated release of adiponectin, a protein hormone, by adipose tissue."" [GOC:BHF, GOC:rl]",7,1896,4,19147,0.002109704641350211,0.5714285714285714,query_1,"['GO:0009306', 'GO:0060986']"
GO:BP,GO:0051414,response to cortisol,0.024883856854647488,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cortisol stimulus. Cortisol is the major natural glucocorticoid synthesized in the zona fasciculata of the adrenal cortex; it affects the metabolism of glucose, protein, and fats and has appreciable mineralocorticoid activity. It also regulates the immune system and affects many other functions."" [ISBN:0721662544, PMID:11276391]",7,1896,4,19147,0.002109704641350211,0.5714285714285714,query_1,"['GO:0051384', 'GO:0097305', 'GO:1901654']"
GO:BP,GO:0042482,positive regulation of odontogenesis,0.024883856854647488,True,"""Any process that activates or increases the frequency, rate or extent of the formation and development of a tooth or teeth."" [GOC:jl]",7,1896,4,19147,0.002109704641350211,0.5714285714285714,query_1,"['GO:0042476', 'GO:0042481', 'GO:0110110']"
GO:BP,GO:0038001,paracrine signaling,0.024883856854647488,True,"""The transfer of information from one cell to another, where the signal travels from the signal-producing cell to the receiving cell by passive diffusion or bulk flow in intercellular fluid. The signaling cell and the receiving cell are usually in the vicinity of each other."" [GOC:mtg_signaling_feb11, ISBN:3527303782]",7,1896,4,19147,0.002109704641350211,0.5714285714285714,query_1,['GO:0007267']
GO:BP,GO:0032060,bleb assembly,0.024883856854647488,True,"""The assembly of a bleb, a cell extension caused by localized decoupling of the cytoskeleton from the plasma membrane and characterized by rapid formation, rounded shape, and scarcity of organelles within the protrusion. Plasma membrane blebbing occurs during apoptosis and other cellular processes, including cell locomotion, cell division, and as a result of physical or chemical stresses."" [GOC:mah, GOC:mtg_apoptosis, PMID:12083798, PMID:16624291, Wikipedia:Bleb_(cell_biology)]",11,1896,5,19147,0.0026371308016877636,0.45454545454545453,query_1,['GO:0120031']
GO:BP,GO:1901731,positive regulation of platelet aggregation,0.024883856854647488,True,"""Any process that activates or increases the frequency, rate or extent of platelet aggregation. Platelet aggregation is the adhesion of one platelet to one or more other platelets via adhesion molecules."" [GOC:fj, GOC:TermGenie]",11,1896,5,19147,0.0026371308016877636,0.45454545454545453,query_1,"['GO:0034112', 'GO:0070527', 'GO:0090330']"
GO:BP,GO:0001821,histamine secretion,0.024883856854647488,True,"""The regulated release of histamine by a cell or tissue. It is formed by decarboxylation of histidine and it acts through receptors in smooth muscle and in secretory systems."" [GOC:mah, ISBN:0198506732, ISBN:0781735149]",11,1896,5,19147,0.0026371308016877636,0.45454545454545453,query_1,"['GO:0046903', 'GO:0051608']"
GO:BP,GO:0001955,blood vessel maturation,0.024883856854647488,True,"""A developmental process, independent of morphogenetic (shape) change, that is required for a blood vessel to attain its fully functional state."" [GOC:dph]",7,1896,4,19147,0.002109704641350211,0.5714285714285714,query_1,"['GO:0001568', 'GO:0071695']"
GO:BP,GO:1905063,regulation of vascular associated smooth muscle cell differentiation,0.024883856854647488,True,"""Any process that modulates the frequency, rate or extent of vascular smooth muscle cell differentiation."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:19088079]",11,1896,5,19147,0.0026371308016877636,0.45454545454545453,query_1,"['GO:0035886', 'GO:0051150']"
GO:BP,GO:1901017,negative regulation of potassium ion transmembrane transporter activity,0.024883856854647488,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of potassium ion transmembrane transporter activity."" [GOC:BHF, GOC:TermGenie]",11,1896,5,19147,0.0026371308016877636,0.45454545454545453,query_1,"['GO:0032413', 'GO:1901380']"
GO:BP,GO:0007567,parturition,0.024883856854647488,True,"""The reproductive process in which the parent is separated from its offspring either by giving birth to live young or by laying eggs."" [ISBN:0198506732]",11,1896,5,19147,0.0026371308016877636,0.45454545454545453,query_1,"['GO:0044703', 'GO:0044706']"
GO:BP,GO:0071260,cellular response to mechanical stimulus,0.02533127253633622,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus."" [GOC:mah]",69,1896,15,19147,0.007911392405063292,0.21739130434782608,query_1,"['GO:0009612', 'GO:0071214', 'GO:0071496']"
GO:BP,GO:0003300,cardiac muscle hypertrophy,0.02533127253633622,True,"""The enlargement or overgrowth of all or part of the heart muscle due to an increase in size of cardiac muscle cells without cell division."" [GOC:mtg_heart]",69,1896,15,19147,0.007911392405063292,0.21739130434782608,query_1,['GO:0014897']
GO:BP,GO:0045834,positive regulation of lipid metabolic process,0.025707010184362323,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving lipids."" [GOC:go_curators]",111,1896,21,19147,0.011075949367088608,0.1891891891891892,query_1,"['GO:0006629', 'GO:0009893', 'GO:0019216']"
GO:BP,GO:0030041,actin filament polymerization,0.025902599792126058,True,"""Assembly of actin filaments by the addition of actin monomers to a filament."" [GOC:mah]",148,1896,26,19147,0.013713080168776372,0.17567567567567569,query_1,"['GO:0008154', 'GO:0051258']"
GO:BP,GO:0031664,regulation of lipopolysaccharide-mediated signaling pathway,0.026182238531564563,True,"""Any process that modulates the frequency, rate or extent of signaling in response to detection of lipopolysaccharide."" [GOC:mah]",26,1896,8,19147,0.004219409282700422,0.3076923076923077,query_1,"['GO:0002831', 'GO:0009966', 'GO:0031663', 'GO:0032101']"
GO:BP,GO:0072010,glomerular epithelium development,0.026182238531564563,True,"""The process whose specific outcome is the progression of the glomerular epithelium over time, from its formation to the mature structure. The glomerular epithelium is an epithelial tissue that covers the outer surfaces of the glomerulus. The glomerular epithelium consists of both parietal and visceral epithelium. Metanephric glomerular parietal epithelial cells are specialized epithelial cells that form tight junctions as a barrier to protein transport. A metanephric glomerular visceral epithelial cell is a specialized epithelial cell that contains 'feet' that interdigitate with the 'feet' of other glomerular epithelial cells in the metanephros."" [GOC:mtg_kidney_jan10]",26,1896,8,19147,0.004219409282700422,0.3076923076923077,query_1,"['GO:0032835', 'GO:0072009']"
GO:BP,GO:0008643,carbohydrate transport,0.026182238531564563,True,"""The directed movement of carbohydrate into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Carbohydrates are a group of organic compounds based of the general formula Cx(H2O)y."" [GOC:ai]",104,1896,20,19147,0.010548523206751054,0.19230769230769232,query_1,['GO:0006810']
GO:BP,GO:0032760,positive regulation of tumor necrosis factor production,0.026531282611082004,True,"""Any process that activates or increases the frequency, rate or extent of tumor necrosis factor production."" [GO_REF:0000058, GOC:TermGenie, PMID:10891884, PMID:15560120]",97,1896,19,19147,0.010021097046413503,0.1958762886597938,query_1,"['GO:0032640', 'GO:0032680', 'GO:1903557']"
GO:BP,GO:0030879,mammary gland development,0.026668435113090787,True,"""The process whose specific outcome is the progression of the mammary gland over time, from its formation to the mature structure. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk. Its development starts with the formation of the mammary line and ends as the mature gland cycles between nursing and weaning stages."" [PMID:9576833]",126,1896,23,19147,0.012130801687763712,0.18253968253968253,query_1,['GO:0048732']
GO:BP,GO:0031348,negative regulation of defense response,0.026990939593454635,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a defense response."" [GOC:mah]",234,1896,37,19147,0.019514767932489453,0.1581196581196581,query_1,"['GO:0006952', 'GO:0031347', 'GO:0048585']"
GO:BP,GO:0021537,telencephalon development,0.026990939593454635,True,"""The process whose specific outcome is the progression of the telencephalon over time, from its formation to the mature structure. The telencephalon is the paired anteriolateral division of the prosencephalon plus the lamina terminalis from which the olfactory lobes, cerebral cortex, and subcortical nuclei are derived."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]",234,1896,37,19147,0.019514767932489453,0.1581196581196581,query_1,"['GO:0030900', 'GO:0048856']"
GO:BP,GO:0048858,cell projection morphogenesis,0.026990939593454635,True,"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021]",595,1896,80,19147,0.04219409282700422,0.13445378151260504,query_1,"['GO:0000902', 'GO:0009653', 'GO:0030030']"
GO:BP,GO:0050819,negative regulation of coagulation,0.027366952271067977,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of coagulation."" [GOC:ai]",50,1896,12,19147,0.006329113924050633,0.24,query_1,"['GO:0050817', 'GO:0050818', 'GO:0051241']"
GO:BP,GO:0050769,positive regulation of neurogenesis,0.027829550306862707,True,"""Any process that activates or increases the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system."" [GOC:ai]",195,1896,32,19147,0.016877637130801686,0.1641025641025641,query_1,"['GO:0010720', 'GO:0022008', 'GO:0050767', 'GO:0051962']"
GO:BP,GO:0002064,epithelial cell development,0.027829550306862707,True,"""The process whose specific outcome is the progression of an epithelial cell over time, from its formation to the mature structure. An epithelial cell is a cell usually found in a two-dimensional sheet with a free surface."" [GOC:dph]",195,1896,32,19147,0.016877637130801686,0.1641025641025641,query_1,"['GO:0030855', 'GO:0048468']"
GO:BP,GO:0050867,positive regulation of cell activation,0.027903378229745538,True,"""Any process that activates or increases the frequency, rate or extent of activation."" [GOC:ai]",357,1896,52,19147,0.027426160337552744,0.14565826330532214,query_1,"['GO:0001775', 'GO:0048522', 'GO:0050865', 'GO:0051240']"
GO:BP,GO:0061383,trabecula morphogenesis,0.028564249541346978,True,"""The process of shaping a trabecula in an organ. A trabecula is a small, often microscopic, tissue element in the form of a small beam, strut or rod, which generally has a mechanical function. Trabecula are usually but not necessarily, composed of dense collagenous tissue."" [GOC:dph]",44,1896,11,19147,0.0058016877637130804,0.25,query_1,['GO:0009653']
GO:BP,GO:0001649,osteoblast differentiation,0.02862781035248384,True,"""The process whereby a relatively unspecialized cell acquires the specialized features of an osteoblast, a mesodermal or neural crest cell that gives rise to bone."" [CL:0000062, GO_REF:0000034, GOC:jid]",219,1896,35,19147,0.018459915611814346,0.1598173515981735,query_1,"['GO:0001503', 'GO:0030154']"
GO:BP,GO:0090596,sensory organ morphogenesis,0.02876403607264714,True,"""Morphogenesis of a sensory organ. A sensory organ is defined as a tissue or set of tissues that work together to receive and transmit signals from external or internal stimuli. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:kmv, ISBN:978-0199210893]",243,1896,38,19147,0.020042194092827006,0.15637860082304528,query_1,"['GO:0007423', 'GO:0009887']"
GO:BP,GO:0071496,cellular response to external stimulus,0.02876403607264714,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:mah]",70,1896,15,19147,0.007911392405063292,0.21428571428571427,query_1,['GO:0009605']
GO:BP,GO:0022408,negative regulation of cell-cell adhesion,0.028782527849531545,True,"""Any process that stops, prevents or reduces the rate or extent of cell adhesion to another cell."" [GOC:isa_complete]",180,1896,30,19147,0.015822784810126583,0.16666666666666666,query_1,"['GO:0007162', 'GO:0022407', 'GO:0098609']"
GO:BP,GO:2001212,regulation of vasculogenesis,0.028782527849531545,True,"""Any process that modulates the frequency, rate or extent of vasculogenesis."" [GOC:obol]",16,1896,6,19147,0.0031645569620253164,0.375,query_1,"['GO:0001570', 'GO:0045595']"
GO:BP,GO:0010002,cardioblast differentiation,0.028782527849531545,True,"""The process in which a relatively unspecialized mesodermal cell acquires the specialized structural and/or functional features of a cardioblast. A cardioblast is a cardiac precursor cell. It is a cell that has been committed to a cardiac fate, but will undergo more cell division rather than terminally differentiating."" [GOC:go_curators]",16,1896,6,19147,0.0031645569620253164,0.375,query_1,"['GO:0035051', 'GO:0048863']"
GO:BP,GO:0090051,negative regulation of cell migration involved in sprouting angiogenesis,0.028782527849531545,True,"""Any process that decreases the frequency, rate or extent of cell migration involved in sprouting angiogenesis. Cell migration involved in sprouting angiogenesis is the orderly movement of endothelial cells into the extracellular matrix in order to form new blood vessels contributing to the process of sprouting angiogenesis."" [GOC:BHF, GOC:dph, GOC:rl, GOC:tb]",16,1896,6,19147,0.0031645569620253164,0.375,query_1,"['GO:0002042', 'GO:0043537', 'GO:0090049']"
GO:BP,GO:0042304,regulation of fatty acid biosynthetic process,0.028782527849531545,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of fatty acids, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils."" [GOC:go_curators, GOC:jl]",38,1896,10,19147,0.005274261603375527,0.2631578947368421,query_1,"['GO:0006633', 'GO:0019217', 'GO:0046890']"
GO:BP,GO:0098883,synapse pruning,0.028782527849531545,True,"""A cellular process that results in the controlled breakdown of synapse. After it starts the process is continuous until the synapse has disappeared."" [GOC:dos, PMID:12062020, PMID:18083105, PMID:22632716, PMID:29844190]",16,1896,6,19147,0.0031645569620253164,0.375,query_1,"['GO:0050808', 'GO:0150146']"
GO:BP,GO:0071827,plasma lipoprotein particle organization,0.028782527849531545,True,"""A protein-lipid complex subunit organization process that results in the formation, disassembly, or alteration of a plasma lipoprotein particle. A plasma lipoprotein particle is a spherical particle with a hydrophobic core of triglycerides and/or cholesterol esters, surrounded by an amphipathic monolayer of phospholipids, cholesterol and apolipoproteins."" [GOC:BHF, GOC:mah]",38,1896,10,19147,0.005274261603375527,0.2631578947368421,query_1,"['GO:0032501', 'GO:0071825']"
GO:BP,GO:0098655,monoatomic cation transmembrane transport,0.02885125017703317,True,"""The process in which a monoatomic cation is transported across a membrane. Monatomic cations (also called simple cations) are positively charged ions consisting of exactly one atom."" [GOC:dos, GOC:vw]",702,1896,92,19147,0.04852320675105485,0.13105413105413105,query_1,"['GO:0006812', 'GO:0034220']"
GO:BP,GO:0030832,regulation of actin filament length,0.02914680569186337,True,"""Any process that controls the length of actin filaments in a cell."" [GOC:dph, GOC:mah]",142,1896,25,19147,0.013185654008438819,0.176056338028169,query_1,"['GO:0032535', 'GO:0032956']"
GO:BP,GO:0099536,synaptic signaling,0.02937151122709829,True,"""Cell-cell signaling to, from or within a synapse."" [GOC:dos]",641,1896,85,19147,0.044831223628691984,0.13260530421216848,query_1,['GO:0007267']
GO:BP,GO:0007044,cell-substrate junction assembly,0.029484812130308364,True,"""The aggregation, arrangement and bonding together of a set of components to form a junction between a cell and its substrate."" [GOC:mah]",91,1896,18,19147,0.00949367088607595,0.1978021978021978,query_1,"['GO:0034329', 'GO:0150115']"
GO:BP,GO:0034220,monoatomic ion transmembrane transport,0.02974370828255415,True,"""A process in which a monoatomic ion is transported across a membrane. Monatomic ions (also called simple ions) are ions consisting of exactly one atom."" [GOC:mah]",827,1896,106,19147,0.05590717299578059,0.12817412333736397,query_1,"['GO:0006811', 'GO:0055085']"
GO:BP,GO:0050778,positive regulation of immune response,0.03010657718225409,True,"""Any process that activates or increases the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."" [GOC:ai]",712,1896,93,19147,0.0490506329113924,0.1306179775280899,query_1,"['GO:0002684', 'GO:0006955', 'GO:0048584', 'GO:0050776']"
GO:BP,GO:0032940,secretion by cell,0.03046952562434704,True,"""The controlled release of a substance by a cell."" [GOC:mah]",730,1896,95,19147,0.05010548523206751,0.13013698630136986,query_1,"['GO:0046903', 'GO:0140352']"
GO:BP,GO:0007600,sensory perception,0.03046952562434704,True,"""The series of events required for an organism to receive a sensory stimulus, convert it to a molecular signal, and recognize and characterize the signal. This is a neurological process."" [GOC:ai, GOC:dph]",384,1896,55,19147,0.0290084388185654,0.14322916666666666,query_1,['GO:0050877']
GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,0.0309682473478964,True,"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]",590,1896,79,19147,0.041666666666666664,0.13389830508474576,query_1,['GO:0048858']
GO:BP,GO:0048589,developmental growth,0.0309682473478964,True,"""The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another."" [GOC:go_curators]",590,1896,79,19147,0.041666666666666664,0.13389830508474576,query_1,"['GO:0032502', 'GO:0040007']"
GO:BP,GO:0001885,endothelial cell development,0.0312256660902107,True,"""The progression of an endothelial cell over time, from its formation to the mature structure."" [GOC:dph]",64,1896,14,19147,0.007383966244725738,0.21875,query_1,"['GO:0002064', 'GO:0045446']"
GO:BP,GO:0048645,animal organ formation,0.0312256660902107,True,"""The process pertaining to the initial formation of an animal organ from unspecified parts. The process begins with the specific processes that contribute to the appearance of the discrete structure, such as inductive events, and ends when the structural rudiment of the organ is recognizable, such as a condensation of mesenchymal cells into the organ rudiment. Organs are a natural part or structure in an animal or a plant, capable of performing some special action (termed its function), which is essential to the life or well-being of the whole. The heart and lungs are organs of animals, and the petal and leaf are organs of plants. In animals the organs are generally made up of several tissues, one of which usually predominates, and determines the principal function of the organ."" [GOC:dph, GOC:jid]",64,1896,14,19147,0.007383966244725738,0.21875,query_1,"['GO:0009887', 'GO:0048646']"
GO:BP,GO:0034394,protein localization to cell surface,0.0312256660902107,True,"""A process in which a protein is transported to, or maintained in, a location within the external part of the cell wall and/or plasma membrane."" [GOC:mah]",64,1896,14,19147,0.007383966244725738,0.21875,query_1,['GO:0008104']
GO:BP,GO:0001763,morphogenesis of a branching structure,0.031329338461242195,True,"""The process in which the anatomical structures of branches are generated and organized. A branch is a division or offshoot from a main stem. Examples in animals would include blood vessels, nerves, lymphatics and other endothelial or epithelial tubes."" [ISBN:0721662544]",189,1896,31,19147,0.016350210970464137,0.164021164021164,query_1,"['GO:0009653', 'GO:0032501']"
GO:BP,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,0.03147325037441136,True,"""Any process that activates or increases the frequency, rate or extent of the phosphorylation of peptidyl-tyrosine."" [GOC:ai]",51,1896,12,19147,0.006329113924050633,0.23529411764705882,query_1,"['GO:0001934', 'GO:0018108', 'GO:0050730']"
